lemma	sense	pos	definitionEn	definitionZh	usageExplanationZh	exampleEn	exampleZh	collocations
spank	verb	verb	to hit someone, especially a child, on the buttocks with an open hand as punishment	打屁股（作為懲罰）	常見於管教兒童的語境，語氣中性偏傳統，現代教養觀念多不鼓勵。	The mother threatened to spank her son if he misbehaved again.	這位母親威脅說，如果兒子再不聽話就要打他屁股。	[{"text":"spank a child","meaningZh":"打小孩的屁股"}]
spark	noun	noun	a small flying piece of burning material, or a small amount of a quality that could develop further	火花；一絲（跡象）	字面指燃燒產生的火星；比喻指某種特質的最初跡象，如 a spark of hope（一絲希望）。	A single spark from the campfire started the brush fire.	營火的一顆火星引發了這場叢林大火。	[{"text":"a spark of hope","meaningZh":"一絲希望"},{"text":"sparks fly","meaningZh":"火花四濺；爭執爆發"}]
spatial	adjective	adjective	relating to the position, area, or size of things	空間的	常見 spatial awareness、spatial reasoning，指與空間位置、範圍相關的概念或能力。	The test measures a child's spatial reasoning skills.	這項測驗評估兒童的空間推理能力。	[{"text":"spatial awareness","meaningZh":"空間感知能力"},{"text":"spatial relationships","meaningZh":"空間關係"}]
spear	noun	noun	a weapon with a long shaft and a sharp pointed head, used for throwing or thrusting	矛；長槍	常見於歷史或狩獵語境；也可指細長的植物嫩芽，如 asparagus spear（蘆筍）。	The hunter used a spear to catch fish in the shallow river.	這位獵人用矛在淺河中捕魚。	[{"text":"throw a spear","meaningZh":"投擲長矛"},{"text":"the tip of a spear","meaningZh":"矛尖"}]
specialize	verb	verb	to focus one's studies, work, or business on a particular subject or area	專精於；專攻	常見 specialize in，指集中心力發展某一特定領域的專業知識或技能。	The clinic specializes in treating sports injuries.	這間診所專門治療運動傷害。	[{"text":"specialize in","meaningZh":"專精於；專攻"},{"text":"specialize in heart surgery","meaningZh":"專攻心臟外科手術"}]
specialty	noun	noun	a particular subject, skill, or product that someone is especially good at or known for	專長；招牌	常見 house specialty（本店招牌菜）、medical specialty（醫學專科），指擅長或代表性的領域。	Seafood pasta is the restaurant's specialty.	海鮮義大利麵是這家餐廳的招牌菜。	[{"text":"a medical specialty","meaningZh":"醫學專科"},{"text":"a local specialty","meaningZh":"當地特色食品"}]
species	noun	noun	a group of living organisms that share common characteristics and can breed with one another	物種	生物學用語，常見 endangered species（瀕危物種），指分類學上的基本單位。	Scientists discovered a new species of frog in the rainforest.	科學家在雨林中發現了一種新的青蛙物種。	[{"text":"an endangered species","meaningZh":"瀕危物種"},{"text":"an invasive species","meaningZh":"入侵物種"}]
specification	noun	noun	a detailed description of the requirements or design of something, especially a product	規格；規範	常見 technical specification，指產品或工程設計中詳細列出的標準與要求。	The engineer reviewed the specification before starting construction.	工程師在開工前先審閱了這份規格書。	[{"text":"technical specifications","meaningZh":"技術規格"},{"text":"meet the specifications","meaningZh":"符合規格"}]
specify	verb	verb	to state something clearly and precisely	明確指定；詳述	常見 specify a date/requirement，強調清楚說明具體細節，不留模糊空間。	The contract specifies a deadline of thirty days.	這份合約明確規定了三十天的期限。	[{"text":"specify a deadline","meaningZh":"明定期限"},{"text":"specify the requirements","meaningZh":"明確列出要求"}]
specimen	noun	noun	a single example of something used to represent a whole group, or a sample used for scientific examination	標本；樣本	常見 blood specimen（血液樣本），也可指生物學上具代表性的個體或物件。	The lab technician analyzed the urine specimen.	這位檢驗師分析了這份尿液樣本。	[{"text":"a blood specimen","meaningZh":"血液樣本"},{"text":"a museum specimen","meaningZh":"博物館標本"}]
specious	adjective	adjective	appearing to be true or reasonable but actually false or misleading	似是而非的；表面合理的	正式用語，常修飾 argument、reasoning，強調表面說得通但實際站不住腳的論點。	His specious argument fooled no one in the audience.	他那似是而非的論點沒能騙過在場的任何人。	[{"text":"a specious argument","meaningZh":"似是而非的論點"},{"text":"specious reasoning","meaningZh":"貌似有理的推論"}]
spectacle	noun	noun	an impressive public display or event, or an unusual sight that attracts attention	奇觀；壯觀場面	常見 make a spectacle of oneself（出洋相），也可指視覺震撼的表演或景象。	The fireworks display was a spectacle that drew thousands of spectators.	這場煙火秀是一場吸引了數千名觀眾的壯觀表演。	[{"text":"a magnificent spectacle","meaningZh":"壯麗的景象"},{"text":"make a spectacle of oneself","meaningZh":"出醜；當眾丟臉"}]
spectacular	adjective	adjective	extremely impressive, dramatic, or exciting to watch	壯觀的；令人驚嘆的	常修飾 view、performance、failure，可用於正面（壯觀）或負面（如 a spectacular failure）語境。	They watched a spectacular sunset over the ocean.	他們欣賞了一場海面上壯觀的日落美景。	[{"text":"a spectacular view","meaningZh":"壯觀的景色"},{"text":"spectacular success","meaningZh":"驚人的成功"}]
spectator	noun	noun	a person who watches an event, especially a sports match, without taking part	觀眾	常見 spectator sport，指觀看而非參與活動的人，與 participant 相對。	Thousands of spectators filled the stadium for the final match.	數千名觀眾湧入體育場觀看決賽。	[{"text":"a crowd of spectators","meaningZh":"一群觀眾"},{"text":"a spectator sport","meaningZh":"吸引觀眾觀看的運動"}]
spectral	adjective	adjective	relating to a range of colors or wavelengths, or having a ghostly appearance	光譜的；幽靈般的	科學語境指光譜相關（spectral analysis）；文學語境則指鬼魅般、朦朧詭異的樣貌。	The spectral analysis revealed the star's chemical composition.	這項光譜分析揭示了這顆恆星的化學組成。	[{"text":"spectral analysis","meaningZh":"光譜分析"},{"text":"a spectral figure","meaningZh":"幽靈般的身影"}]
spectrum	noun	noun	a range of related qualities, ideas, or things, or the band of colors produced when light is separated	範圍；光譜	常見 across the political spectrum（涵蓋各種政治立場），也可指物理學上的光譜分析。	The policy has support across the political spectrum.	這項政策獲得了各種政治立場人士的支持。	[{"text":"a broad spectrum of","meaningZh":"範圍廣泛的"},{"text":"the visible spectrum","meaningZh":"可見光譜"}]
speculate	verb	verb	to form an opinion about something without having definite knowledge or evidence, or to invest in something risky hoping for profit	推測；投機	常見 speculate about/on，也可指金融語境中承擔風險以求獲利的投資行為。	Analysts speculate that the merger will be announced next week.	分析師推測這項合併案將於下週宣布。	[{"text":"speculate about the future","meaningZh":"推測未來"},{"text":"speculate in property","meaningZh":"投機炒作房地產"}]
speculation	noun	noun	the act of forming opinions without firm evidence, or risky financial investment	推測；投機	常見 media speculation（媒體臆測）、real estate speculation（房地產投機），依語境判斷。	There has been much speculation about the reasons for his resignation.	外界對他辭職的原因有諸多揣測。	[{"text":"fuel speculation","meaningZh":"引發更多猜測"},{"text":"financial speculation","meaningZh":"金融投機"}]
sphere	noun	noun	a particular area of activity, interest, or expertise, or a round three-dimensional object	領域；球體	常見 sphere of influence（勢力範圍），也可指幾何學上的球形物體。	The company expanded its sphere of influence into Southeast Asia.	這家公司將勢力範圍擴展到了東南亞。	[{"text":"a sphere of influence","meaningZh":"勢力範圍"},{"text":"the public sphere","meaningZh":"公共領域"}]
spider	noun	noun	a small eight-legged creature that spins webs to catch insects	蜘蛛	日常用語，常見 spider web（蜘蛛網），也可比喻指自動搜尋資訊的電腦程式（web spider）。	A large spider had spun a web in the corner of the room.	一隻大蜘蛛在房間角落結了張網。	[{"text":"a spider's web","meaningZh":"蜘蛛網"},{"text":"a spider bite","meaningZh":"蜘蛛咬傷"}]
spill	verb	verb	to cause a liquid to flow out of a container accidentally, or to fall from a place	灑出；濺出	常見 spill milk/coffee，也可比喻指洩漏秘密（spill the beans）。	He accidentally spilled coffee on his laptop.	他不小心把咖啡灑在筆電上了。	[{"text":"spill coffee","meaningZh":"灑出咖啡"},{"text":"spill over","meaningZh":"溢出；蔓延"}]
spin	noun	noun	a fast turning or whirling motion, or a particular way of presenting information to influence opinion	旋轉；（政治）話術包裝	字面指物體快速旋轉；引申指刻意操縱訊息呈現方式以影響輿論觀感，如 put a positive spin on。	The government tried to put a positive spin on the disappointing economic data.	政府試圖對這份令人失望的經濟數據做出正面包裝。	[{"text":"put a positive spin on","meaningZh":"以正面角度包裝某事"},{"text":"go into a spin","meaningZh":"陷入旋轉狀態"}]
spine	noun	noun	the row of bones down the middle of the back, or the narrow edge of a book where the pages are bound	脊椎；書脊	兩義：解剖學指人體的脊柱；書籍裝訂的一側，通常印有書名。	The chiropractor examined her spine for signs of misalignment.	脊骨神經醫師檢查了她的脊椎是否有錯位的跡象。	[{"text":"the base of the spine","meaningZh":"脊椎底部"},{"text":"the spine of a book","meaningZh":"書脊"}]
spiritual	adjective	adjective	relating to the human spirit or soul, rather than physical or material things	精神上的；心靈的	常見 spiritual growth/journey，與 material、physical 相對，強調內在心靈或宗教層面的追求。	She found spiritual comfort in meditation after the loss.	失去親人後，她在冥想中找到了心靈上的慰藉。	[{"text":"spiritual well-being","meaningZh":"心靈健康"}]
